method,latent_dim,beta,n_clusters,silhouette_mean,silhouette_std,calinski_harabasz_mean,calinski_harabasz_std,davies_bouldin_mean,davies_bouldin_std,ari_mean,ari_std,nmi_mean,nmi_std,purity_mean,purity_std
vae_gmm,8,0.01,5,0.061704367958009244,0.0313010280124018,646.7824138698497,93.01617764985744,3.634609127464736,0.43818941242458537,0.04029105627017955,0.040800661909886515,0.09046320272155477,0.08615152004286569,0.5459254074592541,0.019141283096814447
vae_gmm,8,0.01,6,0.05237868539988995,0.023263036065721703,600.0422468766044,71.6309773479689,3.245574821580333,0.27427546113230955,0.05806077708980767,0.028032145535730354,0.12631063841005435,0.07433852413718811,0.5555444455554445,0.016602706624826227
vae_gmm,8,0.01,7,0.045990286767482756,0.016846967951580936,600.2401272159569,52.11525187214969,3.010014879292438,0.3534717726884871,0.04703068656687055,0.029249862371083915,0.12068778883254827,0.0692878933939993,0.5544245575442456,0.02258594629199251
vae_gmm,8,0.01,8,0.04566958155483007,0.031944652015897516,562.6800463084877,92.28149792456504,2.752497527956266,0.2647293456516482,0.041316148799853736,0.02383770427315058,0.11398143847563844,0.062080900354624394,0.5559044095590441,0.01951440067809201
vae_gmm,8,0.01,9,0.04959277957677841,0.025166123941549965,562.6395262645024,76.25235123385184,2.64445593008388,0.21614564944252385,0.045203274955165566,0.02411095247882017,0.1279607368319944,0.06232255931223428,0.5732826717328268,0.022002185707875793
vae_gmm,8,0.01,10,0.04466078765690327,0.022252632548926857,520.7396331202341,75.76435072808977,2.718986325401655,0.2932095555421255,0.04204004375221744,0.02152206566481439,0.12377072759168857,0.05556730649354065,0.5697430256974302,0.017298703650214742
vae_gmm,8,0.01,11,0.053390155732631686,0.02654476046336496,504.2846159832149,95.53631859506106,2.6855721570299655,0.5483221637983733,0.04028636272884171,0.021912949644816174,0.11906223305273293,0.061296964142265105,0.5674232576742325,0.023565990818588307
vae_gmm,8,0.01,12,0.045482825860381125,0.025844645997407757,480.94185094084116,87.12931146920826,2.5368923297928228,0.4781870598369925,0.03958000417394615,0.020332014238157697,0.1193238260881282,0.05682989036031977,0.5743425657434257,0.019098875436625605
vae_gmm,8,0.01,13,0.03757137767970562,0.01788061973817798,457.5955339921995,69.96070113122235,2.6604109419919504,0.19315263354143078,0.03350357366445833,0.011086962967509953,0.1274535462290738,0.03278837411793861,0.5779222077792221,0.011395658230049312
vae_gmm,8,0.01,14,0.04344649463891983,0.01876067807175098,464.6229647959368,63.0178594322416,2.438305031067723,0.19416337239748138,0.03509578741793155,0.01152207635119947,0.12555540120646141,0.033552264216670374,0.5801219878012198,0.01337819879392006
vae_gmm,8,0.01,15,0.034189538657665254,0.01897941655732104,425.95605981717574,79.6271138760747,2.6001336441948997,0.3717857298560628,0.028019976944565112,0.008509162471853108,0.1195869622066839,0.029776459559042776,0.5743825617438256,0.012027637579350794
vae_gmm,8,0.05,2,0.12719631046056748,0.018100987443843624,1326.35399746939,161.90484662019688,2.489650577652089,0.2755288264216153,-0.0005839053552082002,0.005672476965674183,0.008890536136662719,0.013184281442564512,0.531946805319468,0.0
vae_gmm,8,0.05,3,0.10045986771583557,0.017367915750805447,1057.0556818712637,209.45976822130993,2.822236447085551,0.5853863703049589,-0.0037546055790159765,0.0032329376061484144,0.010036102232466454,0.014522573412981814,0.531946805319468,0.0
vae_gmm,8,0.05,4,0.08806036561727523,0.014942963425016607,857.4694581401293,148.81778354178095,2.813247529572654,0.7352220693568853,0.044910735594751165,0.04072016193519212,0.07406954666630305,0.05480241209280146,0.5401859814018598,0.011283950248919079
vae_gmm,8,0.05,5,0.07541490569710732,0.013236572881713905,664.1768045934158,46.738686218285864,3.4925900870262416,0.7888693611470756,0.03259425390288259,0.03445414350059503,0.06542452525586435,0.057773370515704824,0.5421657834216578,0.014041458810083502
vae_gmm,8,0.05,6,0.08541406840085983,0.012726573031305604,682.3357370320666,31.783253731545447,2.596472121136391,0.14937369112228693,0.034768582863223076,0.013005692587788881,0.10851973540801667,0.042498297897252055,0.5517848215178482,0.012002257609379759
vae_gmm,8,0.05,7,0.06199626848101616,0.01984896241566462,611.095357406082,24.639161091708868,2.7162945910486536,0.2009115965602722,0.0362674935787413,0.005236031790938574,0.10078245432930606,0.022570095661340547,0.5516848315168483,0.013982092056103656
vae_gmm,8,0.05,8,0.05117634441703558,0.026641966982102767,550.752451874856,44.75888551374461,2.943128134758134,0.41754382025212444,0.03325103791836029,0.008610309082816186,0.10541000654208288,0.010419853889823192,0.5584641535846415,0.009750281301184553
vae_gmm,8,0.05,9,0.0503345038741827,0.02179370679384318,530.1269570773215,28.465543295291447,2.7281351713602127,0.3873939693912949,0.02873752188268124,0.00576211493535463,0.10662978830851513,0.015313119683241392,0.5592040795920408,0.01201245764734523
vae_gmm,8,0.05,10,0.04114421606063843,0.003860312629438176,505.5204304395211,20.198350083073173,2.648541825776806,0.2834424700410403,0.026193844970239178,0.0036335305699870565,0.10242204160567463,0.011003245086510818,0.5604039596040395,0.007297420708557032
vae_gmm,8,0.05,11,0.03945499807596207,0.01879921430784299,476.5006710441996,40.148200336965104,2.7446234412180717,0.4453565054775675,0.025550542479330546,0.00357850583781359,0.1028142121706713,0.013033301034243702,0.5624437556244375,0.005615041758163888
vae_gmm,8,0.05,12,0.03550251163542271,0.015253632365945758,446.9133503017025,42.375006422926795,2.7253154027643105,0.5025724466018967,0.024922901208585025,0.0026650292978046,0.10146117141980186,0.011769388503449272,0.5646235376462354,0.007910403559702862
vae_gmm,8,0.05,13,0.02957790717482567,0.01860698188092795,425.8704784591928,24.410013991320398,2.6867717807015037,0.24510224034419825,0.02316369918895089,0.003544789857599096,0.10175252448440406,0.011788586006453758,0.5613038696130387,0.009437700200381639
vae_gmm,8,0.05,14,0.03036953816190362,0.015586125886725742,412.2496575801436,33.75027392105266,2.6925527908548816,0.4351909869545456,0.023505292968452444,0.0044539781012385,0.10493799706512101,0.011999358953585348,0.5683031696830316,0.006290078424553353
vae_gmm,8,0.05,15,0.030112062022089957,0.005524853537506094,388.64909657362443,22.319926398993463,2.6474712855019864,0.22994235037686597,0.021558516500696685,0.003726339297090556,0.10033139080769193,0.013493913868700781,0.5596440355964404,0.007329683118105147
vae_gmm,8,0.1,2,0.12103383243083954,0.017506991452465377,1250.1184133136564,149.61192990142902,2.5725608863847826,0.2468587409196529,0.0016567424453153208,0.006968080527278831,0.011454229281765505,0.020158400616638286,0.531946805319468,0.0
